Frequency [Hz],FIR,IIR
4.493284493284492953e+01,-6.994791523710947479e-05,-1.672643309060442909e-02
4.505494505494505120e+01,-6.493288081798535664e-05,-1.668326355949547798e-02
4.517704517704517286e+01,-6.125805742058227483e-05,-1.664221264980877274e-02
4.529914529914529453e+01,-5.893099636461426779e-05,-1.660325908296907821e-02
4.542124542124542330e+01,-5.790779357757526886e-05,-1.656638205224014032e-02
4.554334554334554497e+01,-5.809507038128365153e-05,-1.653156121323727523e-02
4.566544566544566663e+01,-5.935301487499756117e-05,-1.649877667473799089e-02
4.578754578754578830e+01,-6.149941466696903097e-05,-1.646800898855196871e-02
4.590964590964590997e+01,-6.431459451129839370e-05,-1.643923914112844012e-02
4.603174603174603163e+01,-6.754715607758505580e-05,-1.641244854438607056e-02
4.615384615384615330e+01,-7.092040285292376830e-05,-1.638761902709940863e-02
4.627594627594627497e+01,-7.413932154776312294e-05,-1.636473282624485021e-02
4.639804639804639663e+01,-7.689798116808706392e-05,-1.634377257899095187e-02
4.652014652014651830e+01,-7.888720402295131668e-05,-1.632472131450512717e-02
4.664224664224663996e+01,-7.980235801543265428e-05,-1.630756244580165715e-02
4.676434676434676163e+01,-7.935111771915113815e-05,-1.629227976253826843e-02
4.688644688644688330e+01,-7.726104222486233724e-05,-1.627885742317763604e-02
4.700854700854700496e+01,-7.328682115832012268e-05,-1.626727994757651632e-02
4.713064713064712663e+01,-6.721704602034124162e-05,-1.625753220986239297e-02
4.725274725274724830e+01,-5.888037243877938695e-05,-1.624959943176759042e-02
4.737484737484736996e+01,-4.815094966596884741e-05,-1.624346717493391212e-02
4.749694749694749873e+01,-3.495300636700376218e-05,-1.623912133526976553e-02
4.761904761904762040e+01,-1.926449671032156598e-05,-1.623654813537821207e-02
4.774114774114774207e+01,-1.119727229139472487e-06,-1.623573411910504694e-02
4.786324786324786373e+01,1.938909734566305866e-05,-1.623666614439249131e-02
4.798534798534798540e+01,4.211145169116338515e-05,-1.623933137799678586e-02
4.810744810744810707e+01,6.683921395312275755e-05,-1.624371728884172264e-02
4.822954822954822873e+01,9.330853857827766024e-05,-1.624981164263795963e-02
4.835164835164835040e+01,1.212028601996603314e-04,-1.625760249601160626e-02
4.847374847374847207e+01,1.501569903369195979e-04,-1.626707819085118981e-02
4.859584859584859373e+01,1.797622492178995227e-04,-1.627822734879761507e-02
4.871794871794871540e+01,2.095725561682750817e-04,-1.629103886639009582e-02
4.884004884004883706e+01,2.391113843861083328e-04,-1.630550190936280730e-02
4.896214896214895873e+01,2.678794700203142830e-04,-1.632160590756456461e-02
4.908424908424908040e+01,2.953631508467581372e-04,-1.633934055057594328e-02
4.920634920634920206e+01,3.210431976835585646e-04,-1.635869578175820627e-02
4.932844932844932373e+01,3.444039915225250706e-04,-1.637966179469322811e-02
4.945054945054945250e+01,3.649428915236080742e-04,-1.640222902768223578e-02
4.957264957264957417e+01,3.821796339014186757e-04,-1.642638815954953341e-02
4.969474969474969583e+01,3.956655990239535013e-04,-1.645213010516006005e-02
4.981684981684981750e+01,4.049927842367898349e-04,-1.647944601087279401e-02
4.993894993894993917e+01,4.098023224171694237e-04,-1.650832725071562507e-02
5.006105006105006083e+01,4.097923921025756915e-04,-1.653876542168647087e-02
5.018315018315018250e+01,4.047253725405510730e-04,-1.657075233998345568e-02
5.030525030525030417e+01,3.944341078996373433e-04,-1.660428003704729830e-02
5.042735042735042583e+01,3.788271573909712787e-04,-1.663934075560908818e-02
5.054945054945054750e+01,3.578929231584357168e-04,-1.667592694570187856e-02
5.067155067155066916e+01,3.317025645432160113e-04,-1.671403126122355740e-02
5.079365079365079083e+01,3.004116258030059268e-04,-1.675364655595237146e-02
5.091575091575091250e+01,2.642603244480355436e-04,-1.679476588048662081e-02
5.103785103785103416e+01,2.235724679088069763e-04,-1.683738247802639768e-02
5.115995115995115583e+01,1.787529885481839160e-04,-1.688148978169584299e-02
5.128205128205127750e+01,1.302841084422236132e-04,-1.692708141059920401e-02
5.140415140415139916e+01,7.872016828420413611e-05,-1.697415116684060712e-02
5.152625152625152793e+01,2.468117609710195748e-05,-1.702269303237708906e-02
5.164835164835164960e+01,-3.115484676759087344e-05,-1.707270116562853435e-02
5.177045177045177127e+01,-8.806062505818666763e-05,-1.712416989875762893e-02
5.189255189255189293e+01,-1.452693773066109843e-04,-1.717709373415684387e-02
5.201465201465201460e+01,-2.019854181930384512e-04,-1.723146734193687496e-02
5.213675213675213627e+01,-2.573954652522472079e-04,-1.728728555692645927e-02
5.225885225885225793e+01,-3.106804871696359311e-04,-1.734454337588511863e-02
5.238095238095237960e+01,-3.610279190048821065e-04,-1.740323595452976033e-02
5.250305250305250127e+01,-4.076440618614525675e-04,-1.746335860513166180e-02
5.262515262515262293e+01,-4.497664780946686075e-04,-1.752490679355140843e-02
5.274725274725274460e+01,-4.866761908514634447e-04,-1.758787613703940989e-02
5.286935286935286626e+01,-5.177094962417208785e-04,-1.765226240115256098e-02
5.299145299145298793e+01,-5.422691996253547206e-04,-1.771806149794376631e-02
5.311355311355310960e+01,-5.598350934678764058e-04,-1.778526948301152599e-02
5.323565323565323126e+01,-5.699735027993471734e-04,-1.785388255317207906e-02
5.335775335775335293e+01,-5.723457361900397391e-04,-1.792389704430666017e-02
5.347985347985348170e+01,-5.667152939582403154e-04,-1.799530942903512787e-02
5.360195360195360337e+01,-5.529537024376636077e-04,-1.806811631446707950e-02
5.372405372405372503e+01,-5.310448616513208705e-04,-1.814231443973483501e-02
5.384615384615384670e+01,-5.010878147694947061e-04,-1.821790067440310842e-02
5.396825396825396837e+01,-4.632978702194184904e-04,-1.829487201574438518e-02
5.409035409035409003e+01,-4.180060308523949751e-04,-1.837322558720894811e-02
5.421245421245421170e+01,-3.656567098772779559e-04,-1.845295863596834937e-02
5.433455433455433337e+01,-3.068037380297012327e-04,-1.853406853129305545e-02
5.445665445665445503e+01,-2.421046927135420026e-04,-1.861655276228766157e-02
5.457875457875457670e+01,-1.723136049317909948e-04,-1.870040893628145684e-02
5.470085470085469836e+01,-9.827212485354075173e-05,-1.878563477688776490e-02
5.482295482295482003e+01,-2.089925107288414011e-05,-1.887222812185367776e-02
5.494505494505494170e+01,5.882024896544709044e-05,-1.896018692182520338e-02
5.506715506715506336e+01,1.398485783006312387e-04,-1.904950923817899308e-02
5.518925518925518503e+01,2.211086418922308808e-04,-1.914019324145728104e-02
5.531135531135530670e+01,3.014985850541899146e-04,-1.923223720967735806e-02
5.543345543345542836e+01,3.799069401201641757e-04,-1.932563952667017138e-02
5.555555555555555713e+01,4.552281701071727183e-04,-1.942039868045581513e-02
5.567765567765567880e+01,5.263783904586619112e-04,-1.951651326159500183e-02
5.579975579975580047e+01,5.923110438424741267e-04,-1.961398196186441706e-02
5.592185592185592213e+01,6.520323009577590201e-04,-1.971280357239681841e-02
5.604395604395604380e+01,7.046159612841777081e-04,-1.981297698244656458e-02
5.616605616605616547e+01,7.492176320638981209e-04,-1.991450117785276142e-02
5.628815628815628713e+01,7.850879713334358440e-04,-2.001737523956342163e-02
5.641025641025640880e+01,8.115847915676873336e-04,-2.012159834229702501e-02
5.653235653235653047e+01,8.281838344515954093e-04,-2.022716975296348293e-02
5.665445665445665213e+01,8.344880439413870791e-04,-2.033408882976182538e-02
5.677655677655677380e+01,8.302351839344220778e-04,-2.044235502033951019e-02
5.689865689865689546e+01,8.153036691249068192e-04,-2.055196786068635983e-02
5.702075702075701713e+01,7.897165010345884783e-04,-2.066292697416111449e-02
5.714285714285713880e+01,7.536432273563249771e-04,-2.077523206968966141e-02
5.726495726495726046e+01,7.073998696067158951e-04,-2.088888294082850983e-02
5.738705738705738213e+01,6.514467925759433219e-04,-2.100387946480804929e-02
5.750915750915751090e+01,5.863845179996917669e-04,-2.112022160074365426e-02
5.763125763125763257e+01,5.129475139211175016e-04,-2.123790938914994764e-02
5.775335775335775423e+01,4.319960208006508361e-04,-2.135694295025450384e-02
5.787545787545787590e+01,3.445060034347215399e-04,-2.147732248333542038e-02
5.799755799755799757e+01,2.515573460303452370e-04,-2.159904826512995535e-02
5.811965811965811923e+01,1.543204335955318475e-04,-2.172212064927956862e-02
5.824175824175824090e+01,5.404128768506835358e-05,-2.184654006498623971e-02
5.836385836385836257e+01,-4.797455310449838474e-05,-2.197230701599460490e-02
5.848595848595848423e+01,-1.503791974472759140e-04,-2.209942207960419874e-02
5.860805860805860590e+01,-2.518003827716346413e-04,-2.222788590587317786e-02
5.873015873015872756e+01,-3.508600317437310010e-04,-2.235769921627783069e-02
5.885225885225884923e+01,-4.461931310672343247e-04,-2.248886280300059839e-02
5.897435897435897090e+01,-5.364666720224135028e-04,-2.262137752806056210e-02
5.909645909645909256e+01,-6.203983885078210529e-04,-2.275524432214335105e-02
5.921855921855921423e+01,-6.967750280598520316e-04,-2.289046418386425641e-02
5.934065934065933590e+01,-7.644698947822165707e-04,-2.302703817889895782e-02
5.946275946275945756e+01,-8.224594108171260796e-04,-2.316496743908051312e-02
5.958485958485958633e+01,-8.698384534409782896e-04,-2.330425316150316548e-02
5.970695970695970800e+01,-9.058342397564633818e-04,-2.344489660771614109e-02
5.982905982905982967e+01,-9.298185488711798504e-04,-2.358689910291463659e-02
5.995115995115995133e+01,-9.413180922873726382e-04,-2.373026203517921914e-02
6.007326007326007300e+01,-9.400228676094972598e-04,-2.387498685458572939e-02
6.019536019536019467e+01,-9.257923567125134114e-04,-2.402107507251732485e-02
6.031746031746031633e+01,-8.986594589730674543e-04,-2.416852826070587518e-02
6.043956043956043800e+01,-8.588320800746264199e-04,-2.431734805092417712e-02
6.056166056166055967e+01,-8.066923293809822541e-04,-2.446753613380894116e-02
6.068376068376068133e+01,-7.427933118365271422e-04,-2.461909425824273384e-02
6.080586080586080300e+01,-6.678535335603886245e-04,-2.477202423086849806e-02
6.092796092796092466e+01,-5.827489740148376549e-04,-2.492632791505099144e-02
6.105006105006104633e+01,-4.885029107249995711e-04,-2.508200723060708542e-02
6.117216117216116800e+01,-3.862736143556725287e-04,-2.523906415271025966e-02
6.129426129426128966e+01,-2.773400630904813502e-04,-2.539750071160754019e-02
6.141636141636141133e+01,-1.630858538102075814e-04,-2.555731899159271320e-02
6.153846153846154010e+01,-4.498151436840661392e-05,-2.571852113074276497e-02
6.166056166056166177e+01,7.543455481353843737e-05,-2.588110932022687216e-02
6.178266178266178343e+01,1.965762604465820626e-04,-2.604508580324788394e-02
6.190476190476190510e+01,3.168308507276194137e-04,-2.621045287521805642e-02
6.202686202686202677e+01,4.345805230016980508e-04,-2.637721288250723800e-02
6.214896214896214843e+01,5.482243135723277594e-04,-2.654536822214187408e-02
6.227106227106227010e+01,6.561999719168873542e-04,-2.671492134134548224e-02
6.239316239316239177e+01,7.570055194228357369e-04,-2.688587473668258010e-02
6.251526251526251343e+01,8.492201943231286916e-04,-2.705823095373952047e-02
6.263736263736263510e+01,9.315244908714204230e-04,-2.723199258653747137e-02
6.275946275946275676e+01,1.002719010418839842e-03,-2.740716227705860056e-02
6.288156288156287843e+01,1.061741856224103281e-03,-2.758374271445117321e-02
6.300366300366300010e+01,1.107684321662482513e-03,-2.776173663496604022e-02
6.312576312576312176e+01,1.139804642338478535e-03,-2.794114682112314521e-02
6.324786324786324343e+01,1.157539607852840291e-03,-2.812197610127280950e-02
6.336996336996336510e+01,1.160513855726823772e-03,-2.830422734918896371e-02
6.349206349206348676e+01,1.148546701116700576e-03,-2.848790348366343761e-02
6.361416361416361553e+01,1.121656387212364775e-03,-2.867300746786522608e-02
6.373626373626373720e+01,1.080061676525879153e-03,-2.885954230887099320e-02
6.385836385836385887e+01,1.024180738022590059e-03,-2.904751105753437118e-02
6.398046398046398053e+01,9.546273219728146136e-04,-2.923691680756183159e-02
6.410256410256410220e+01,8.722042509435083907e-04,-2.942776269561043351e-02
6.422466422466422387e+01,7.778942925501541351e-04,-2.962005190034546626e-02
6.434676434676434553e+01,6.728485151476931454e-04,-2.981378764239119017e-02
6.446886446886446720e+01,5.583722633539889117e-04,-3.000897318381437820e-02
6.459096459096458887e+01,4.359089236132282583e-04,-3.020561182762717886e-02
6.471306471306471053e+01,3.070216812968320878e-04,-3.040370691746330234e-02
6.483516483516483220e+01,1.733735002864739453e-04,-3.060326183735100070e-02
6.495726495726495386e+01,3.670558196319689327e-05,-3.080428001092294296e-02
6.507936507936507553e+01,-1.011854167859030731e-04,-3.100676490150673995e-02
6.520146520146519720e+01,-2.384711073479014564e-04,-3.121072001146459746e-02
6.532356532356531886e+01,-3.733157205816254958e-04,-3.141614888177880066e-02
6.544566544566544053e+01,-5.039007598524245218e-04,-3.162305509200697556e-02
6.556776556776556220e+01,-6.284496236774570095e-04,-3.183144225966061391e-02
6.568986568986568386e+01,-7.452518629550319200e-04,-3.204131403993108057e-02
6.581196581196580553e+01,-8.526867406205096509e-04,-3.225267412542053708e-02
6.593406593406592719e+01,-9.492457679783350422e-04,-3.246552624564835038e-02
6.605616605616604886e+01,-1.033553903324354543e-03,-3.267987416698156511e-02
6.617826617826617053e+01,-1.104389114595371712e-03,-3.289572169203883178e-02
6.630036630036629219e+01,-1.160700027335810885e-03,-3.311307265951157763e-02
6.642246642246641386e+01,-1.201621403793577724e-03,-3.333193094384687138e-02
6.654456654456653553e+01,-1.226487226057556418e-03,-3.355230045502709257e-02
6.666666666666667140e+01,-1.234841187814513267e-03,-3.377418513808737310e-02
6.678876678876679307e+01,-1.226444432902241543e-03,-3.399758897284991394e-02
6.691086691086691474e+01,-1.201280415269985382e-03,-3.422251597386070932e-02
6.703296703296703640e+01,-1.159556793652817682e-03,-3.444897018980063591e-02
6.715506715506715807e+01,-1.101704313975087474e-03,-3.467695570338747563e-02
6.727716727716727974e+01,-1.028372673215966100e-03,-3.490647663112111942e-02
6.739926739926740140e+01,-9.404233999310285252e-04,-3.513753712286140501e-02
6.752136752136752307e+01,-8.389198272170589939e-04,-3.537014136166249240e-02
6.764346764346764473e+01,-7.251142742996641560e-04,-3.560429356355512831e-02
6.776556776556776640e+01,-6.004325914846417832e-04,-3.583999797722238478e-02
6.788766788766788807e+01,-4.664562599830749659e-04,-3.607725888373747997e-02
6.800976800976800973e+01,-3.249022731363950802e-04,-3.631608059632002866e-02
6.813186813186813140e+01,-1.776010562087320548e-04,-3.655646746011758513e-02
6.825396825396825307e+01,-2.647271069163548537e-05,-3.679842385201136101e-02
6.837606837606837473e+01,1.264981068232613173e-04,-3.704195418034564313e-02
6.849816849816849640e+01,2.792883406833249075e-04,-3.728706288450416018e-02
6.862026862026861806e+01,4.298633808478257703e-04,-3.753375443499498004e-02
6.874236874236873973e+01,5.762042388720673911e-04,-3.778203333312096790e-02
6.886446886446886140e+01,7.163346907245131791e-04,-3.803190411065324184e-02
6.898656898656898306e+01,8.483480213294682104e-04,-3.828337132968191725e-02
6.910866910866910473e+01,9.704330080993284289e-04,-3.853643958244654111e-02
6.923076923076922640e+01,1.080898789876956869e-03,-3.879111349105236750e-02
6.935286935286934806e+01,1.178198280170866200e-03,-3.904739770730871612e-02
6.947496947496946973e+01,1.260949801103734922e-03,-3.930529691251894581e-02
6.959706959706959140e+01,1.327956637275718669e-03,-3.956481581725695973e-02
6.971916971916971306e+01,1.378224234485181214e-03,-3.982595916124356122e-02
6.984126984126983473e+01,1.410974798088239545e-03,-4.008873171308824368e-02
6.996336996336995639e+01,1.425659079765861578e-03,-4.035313827003872422e-02
7.008547008547007806e+01,1.421965177705847294e-03,-4.061918365796697572e-02
7.020757020757019973e+01,1.399824213821340875e-03,-4.088687273103183001e-02
7.032967032967032139e+01,1.359412792940844009e-03,-4.115621037160403783e-02
7.045177045177044306e+01,1.301152191849429436e-03,-4.142720148993768448e-02
7.057387057387056473e+01,1.225704268090562323e-03,-4.169985102423501983e-02
7.069597069597070060e+01,1.133964124313854675e-03,-4.197416394021428326e-02
7.081807081807082227e+01,1.027049605075612375e-03,-4.225014523116303600e-02
7.094017094017094394e+01,9.062877486092810967e-04,-4.252779991762246220e-02
7.106227106227106560e+01,7.731983548620554366e-04,-4.280713304723635093e-02
7.118437118437118727e+01,6.294748730290476929e-04,-4.308814969470103895e-02
7.130647130647130894e+01,4.769628476756339417e-04,-4.337085496151283498e-02
7.142857142857143060e+01,3.176361967956294269e-04,-4.365525397582504380e-02
7.155067155067155227e+01,1.535716268053492393e-04,-4.394135189227406368e-02
7.167277167277167393e+01,-1.307848402582415224e-05,-4.422915389193152885e-02
