Frequency [Hz],Input,FIR out,IIR out
3.300000000000000000e+02,1.592431806259252625e+01,-5.764969634212963001e+01,1.113445088170450958e+00
3.302500000000000000e+02,9.162670138164124012e+00,-6.191074957215012375e+01,-5.708143181083298323e+00
3.305000000000000000e+02,1.573277616480648966e+01,-5.767746483032182425e+01,8.619611361928797288e-01
3.307500000000000000e+02,2.243964110988132887e+01,-5.415827487663474926e+01,7.516610094522891750e+00
3.310000000000000000e+02,2.317824751146039475e+01,-5.416430902118917601e+01,8.246456020105970453e+00
3.312500000000000000e+02,1.608661733708847663e+01,-6.926100999426709848e+01,1.081944608959234166e+00
3.315000000000000000e+02,1.999924046778400566e+01,-6.539805277448037657e+01,5.001788233924356675e+00
3.317500000000000000e+02,1.596237981498403613e+01,-7.193234982665450161e+01,9.230606660282449916e-01
3.320000000000000000e+02,1.466471858354655033e+01,-6.493821493364477249e+01,-4.360259654676674757e-01
3.322500000000000000e+02,2.048265963739192586e+01,-6.001558946183734378e+01,5.386157952082203160e+00
3.325000000000000000e+02,1.497188085300853189e+01,-6.576971884174770366e+01,-1.434442768408570601e-01
3.327500000000000000e+02,1.718165216068111079e+01,-5.874749257519433598e+01,2.017316928449635505e+00
3.330000000000000000e+02,1.949679796105822405e+01,-5.478742116859714173e+01,4.313090552021288104e+00
3.332500000000000000e+02,1.835415045992358785e+01,-5.502451226198488143e+01,3.147042650601288294e+00
3.335000000000000000e+02,1.512657226952815570e+01,-5.855719506127078944e+01,-1.068036036846702341e-01
3.337500000000000000e+02,1.515487149561998947e+01,-6.076712933218831836e+01,-1.362111006227960386e-01
3.340000000000000000e+02,1.442996450125067120e+01,-5.941157920663046355e+01,-8.557324808863406851e-01
3.342500000000000000e+02,5.514098316106076147e+00,-7.885812309542227183e+01,-9.869745379646062133e+00
3.345000000000000000e+02,1.120037810138047263e+01,-6.645786663427175256e+01,-4.157282062752588381e+00
3.347500000000000000e+02,1.207663370173452222e+01,-7.023088935387494303e+01,-3.358686218371245591e+00
3.350000000000000000e+02,2.283546251828229146e+01,-8.411902771860256678e+01,7.402120346753600977e+00
3.352500000000000000e+02,2.116682569480025933e+01,-7.037521868988480378e+01,5.719156752944759781e+00
3.355000000000000000e+02,1.135714827480496680e+01,-7.440034051492870049e+01,-4.117302422156805974e+00
3.357500000000000000e+02,1.171041684719974008e+01,-6.335396106769805868e+01,-3.860453604519129112e+00
3.360000000000000000e+02,1.942265622408416448e+01,-5.497760213741416635e+01,3.872642423097450326e+00
3.362500000000000000e+02,2.350179773226321345e+01,-5.021885169393345905e+01,7.911274738856983291e+00
3.365000000000000000e+02,2.458031473034747805e+01,-4.928413559188989268e+01,8.976707081545940881e+00
3.367500000000000000e+02,1.934265191309418341e+01,-5.433718561438227823e+01,3.710211538551191346e+00
3.370000000000000000e+02,1.564636696648763348e+01,-5.920832171984028491e+01,-2.815451822304212287e-02
3.372500000000000000e+02,1.761855919165308393e+01,-5.698296575207122316e+01,1.902655053446993483e+00
3.375000000000000000e+02,1.938231164335814682e+01,-5.628177881190986653e+01,3.653807034359104922e+00
3.377500000000000000e+02,1.893995728957907332e+01,-5.964002902498161518e+01,3.176525209287483165e+00
3.380000000000000000e+02,2.118036435933422013e+01,-6.315118078419014580e+01,5.376594166548869680e+00
3.382500000000000000e+02,2.006448007857240512e+01,-7.156907894005155413e+01,4.240338864878054004e+00
3.385000000000000000e+02,1.010104296178379357e+01,-7.267693152705889759e+01,-5.722690884549622936e+00
3.387500000000000000e+02,9.488825312639022513e+00,-7.253911955879539164e+01,-6.383558985869538738e+00
3.390000000000000000e+02,4.688523517374877159e+00,-7.789057191648558387e+01,-1.124059351000552809e+01
3.392500000000000000e+02,1.398880449957210992e+01,-6.138499293798950873e+01,-1.986112023419354999e+00
3.395000000000000000e+02,1.671068425624884313e+01,-5.927624338312242003e+01,7.236521120633236936e-01
3.397500000000000000e+02,1.819903378876791677e+01,-5.560988796307928794e+01,2.171764982083200124e+00
3.400000000000000000e+02,1.961710796373478161e+01,-5.380056495507736258e+01,3.572626754613507316e+00
3.402500000000000000e+02,6.793320073028889183e+00,-6.383312943594341959e+01,-9.186590132418121613e+00
3.405000000000000000e+02,1.215219320174182371e+01,-6.498744305076199623e+01,-3.975672751607772781e+00
3.407500000000000000e+02,1.723712135238143262e+01,-6.042168542783845453e+01,1.075522396820839610e+00
3.410000000000000000e+02,2.020255728172704934e+01,-6.171127399757290277e+01,4.004052409056553685e+00
3.412500000000000000e+02,2.249395016663343227e+01,-5.900002972225762932e+01,6.290839711779606880e+00
3.415000000000000000e+02,1.750252894356432876e+01,-6.737952867861399397e+01,1.250611292111507789e+00
3.417500000000000000e+02,2.403952601578409798e+01,-7.159468814485708776e+01,7.769569860591061250e+00
3.420000000000000000e+02,1.582676391007596095e+01,-7.186400488044571944e+01,-4.270933543399906274e-01
3.422500000000000000e+02,1.014354439670560737e+01,-6.841931900097389985e+01,-6.180849548388414050e+00
3.425000000000000000e+02,1.388533304757612186e+01,-6.144567052885973624e+01,-2.496279332576186061e+00
3.427500000000000000e+02,1.762131960071110370e+01,-5.891308199925548195e+01,1.220829566358945018e+00
3.430000000000000000e+02,1.462484433250826221e+01,-5.999914411185198304e+01,-1.795388428574458572e+00
3.432500000000000000e+02,1.575998242240841130e+01,-5.764103551973253303e+01,-7.128577792281544090e-01
3.435000000000000000e+02,1.825478751065568161e+01,-5.655721299309855965e+01,1.759471544895993222e+00
3.437500000000000000e+02,1.366570703163339928e+01,-6.031030451138411763e+01,-2.841746480918168061e+00
3.440000000000000000e+02,1.858756434541106017e+01,-5.898507324972342047e+01,1.988118365309158531e+00
3.442500000000000000e+02,2.684179038800504813e+01,-5.143573910545541850e+01,1.024467853106469661e+01
3.445000000000000000e+02,2.547018302712610449e+01,-5.479052728698721353e+01,8.854906922040688855e+00
3.447500000000000000e+02,1.271169868708010853e+01,-6.471294800350848675e+01,-3.908622744372773461e+00
3.450000000000000000e+02,2.202834529772584204e+01,-7.087785938518362627e+01,5.323045121260905788e+00
3.452500000000000000e+02,2.289456054337156843e+01,-6.421745617409071372e+01,6.187110433522400754e+00
3.455000000000000000e+02,1.451709301136214236e+01,-6.519635598386417996e+01,-2.192622194534386892e+00
3.457500000000000000e+02,1.532288468409468507e+01,-6.148104178573220224e+01,-1.460954417635359270e+00
3.460000000000000000e+02,2.284234004875095536e+01,-5.267194255702140993e+01,6.009027448721456999e+00
3.462500000000000000e+02,2.566013036874846165e+01,-4.861487484541424209e+01,8.814217881688046319e+00
3.465000000000000000e+02,2.078154480166353579e+01,-5.294460658657285990e+01,3.925239963531623744e+00
3.467500000000000000e+02,1.110567765720142042e+01,-6.899904647750217634e+01,-5.817988614582249696e+00
3.470000000000000000e+02,1.893251778892050297e+01,-5.735840623014251349e+01,1.968922336078705815e+00
3.472500000000000000e+02,2.106533261431543025e+01,-5.425174453088031612e+01,4.087197976430192448e+00
3.475000000000000000e+02,1.868426019869297150e+01,-5.687360884030706387e+01,1.674984289775208524e+00
3.477500000000000000e+02,1.885951981537014177e+01,-6.124249340113428275e+01,1.824971031808995114e+00
3.480000000000000000e+02,9.175554215457482954e+00,-6.849561425791728198e+01,-7.906940344570470458e+00
3.482500000000000000e+02,9.870325780332537491e+00,-7.479238802039289169e+01,-7.234001802052961949e+00
3.485000000000000000e+02,1.351138413960275564e+01,-6.668092182391492884e+01,-3.668036877405342455e+00
3.487500000000000000e+02,1.792519912899876999e+01,-6.907207386434086516e+01,7.517130434402496952e-01
3.490000000000000000e+02,1.348516384968348625e+01,-6.495728369952718140e+01,-3.715068764113254041e+00
3.492500000000000000e+02,1.748921730885298587e+01,-5.921773194329230705e+01,2.192057700126745778e-01
3.495000000000000000e+02,2.105227310868554724e+01,-5.475991982522675272e+01,3.777184414864029893e+00
3.497500000000000000e+02,5.197685041013231455e+01,-2.263974103055009834e+01,3.463264023084969523e+01
3.500000000000000000e+02,5.804286996875752891e+01,-1.657268293014478289e+01,4.069904802037047631e+01
3.502500000000000000e+02,5.212448028354651086e+01,-2.248226331353267327e+01,3.478007213120920937e+01
3.505000000000000000e+02,1.682793163256836166e+01,-6.103694881817327200e+01,-5.824936163787081123e-01
3.507500000000000000e+02,1.420015188363256975e+01,-6.046544677298534509e+01,-3.230822159560090334e+00
3.510000000000000000e+02,2.027412318812688596e+01,-6.101172137241327675e+01,2.779567016685922543e+00
3.512500000000000000e+02,1.928469791729126115e+01,-6.032319411908965634e+01,1.787606163713493457e+00
3.515000000000000000e+02,1.922202990809845602e+01,-8.486260624461833402e+01,1.664478006837290636e+00
3.517500000000000000e+02,2.255741488089061519e+01,-6.667734914669969726e+01,4.975601073499282379e+00
3.520000000000000000e+02,2.569085479757063695e+01,-5.687800185853421908e+01,8.074414206803243843e+00
3.522500000000000000e+02,2.721929950573019852e+01,-5.340171510481242478e+01,9.581130147682147324e+00
3.525000000000000000e+02,2.403578336870427279e+01,-5.298322827815623981e+01,6.375079590411468544e+00
3.527500000000000000e+02,2.051812554461896099e+01,-5.728394055951261521e+01,2.814637024159238887e+00
3.530000000000000000e+02,1.761062202589000236e+01,-5.783781177922561767e+01,-1.430763942396742483e-01
3.532500000000000000e+02,1.827082981630096370e+01,-5.875299812671379840e+01,4.871407021330735887e-01
3.535000000000000000e+02,1.418487742069659774e+01,-5.841595045670977981e+01,-3.595515204612316218e+00
3.537500000000000000e+02,1.597278438267856870e+01,-5.979539695693310364e+01,-1.883144506704691690e+00
3.540000000000000000e+02,5.472974777339702612e+00,-6.666551405807818753e+01,-1.228172003690632330e+01
3.542500000000000000e+02,1.869418069157256213e+01,-6.108316914283172849e+01,7.614545981727456336e-01
3.545000000000000000e+02,1.869378835014846629e+01,-6.248808709128012140e+01,7.563763982220215176e-01
3.547500000000000000e+02,1.517722734777415816e+01,-6.987262538251906108e+01,-2.796370893014495262e+00
3.550000000000000000e+02,1.693822098925886976e+01,-7.800918710199478312e+01,-1.081474824543046553e+00
3.552500000000000000e+02,1.750841935050613785e+01,-6.992478008420728486e+01,-5.273762015970733241e-01
3.555000000000000000e+02,1.486651514816080599e+01,-6.892820138129427221e+01,-3.223991785746776362e+00
3.557500000000000000e+02,1.393584251022668852e+01,-6.267973297145072564e+01,-4.167970115920372365e+00
3.560000000000000000e+02,1.095642981570776620e+01,-6.115754948374292610e+01,-7.214625626408354364e+00
3.562500000000000000e+02,1.942211688515534007e+01,-5.638234125658237161e+01,1.236740512696675065e+00
3.565000000000000000e+02,7.994951632401794406e+00,-7.579329449864702895e+01,-1.023385071198785035e+01
3.567500000000000000e+02,1.528188333442471958e+01,-5.959649979582433588e+01,-2.954280204081326744e+00
3.570000000000000000e+02,1.289197332632569015e+01,-6.108699883447953738e+01,-5.433880039847636567e+00
3.572500000000000000e+02,2.037703667892429138e+01,-5.664441866228489886e+01,2.052214162609236503e+00
3.575000000000000000e+02,2.271120784294735984e+01,-5.651398853223348340e+01,4.341491655241568992e+00
3.577500000000000000e+02,2.406325931532493456e+01,-5.630597957883266247e+01,5.677629054459223390e+00
3.580000000000000000e+02,2.088138835889914802e+01,-6.195313196327489180e+01,2.467014440161747313e+00
3.582500000000000000e+02,1.452137140719626185e+00,-6.845202447625675291e+01,-1.726459918313694786e+01
3.585000000000000000e+02,2.025507607187480019e+01,-6.933927660532896198e+01,1.763943046193598985e+00
3.587500000000000000e+02,1.952236748152127177e+01,-6.409087101359619965e+01,9.987438263136277916e-01
3.590000000000000000e+02,2.310006126635082779e+01,-5.609844716921859487e+01,4.522190817274141850e+00
3.592500000000000000e+02,2.514886163820729692e+01,-5.184709673278977959e+01,6.553613582476096155e+00
3.595000000000000000e+02,2.065096380564301981e+01,-5.470938647215439943e+01,2.042063189510853860e+00
3.597500000000000000e+02,2.050869076426212700e+01,-5.497880176815890252e+01,1.835731071676736326e+00
3.600000000000000000e+02,1.697592578756904302e+01,-5.699560875056209852e+01,-1.700474782509203031e+00
3.602500000000000000e+02,1.513660091345393965e+01,-5.939787189650873245e+01,-3.609852920886876149e+00
3.605000000000000000e+02,7.408563796840196503e+00,-6.717634100997177882e+01,-1.128601098119293766e+01
3.607500000000000000e+02,1.140835394407349668e+01,-6.698897470654762287e+01,-7.405313332475996546e+00
3.610000000000000000e+02,-5.215608002401451948e+00,-7.137187783322470125e+01,-2.384032585483620537e+01
3.612500000000000000e+02,1.417268000723635879e+01,-6.883268738867893433e+01,-4.715164987198582125e+00
3.615000000000000000e+02,1.425028345626944315e+01,-7.400227548354078522e+01,-4.650543960198282534e+00
3.617500000000000000e+02,8.408133192553963298e+00,-8.270189613026808217e+01,-1.052655042353222470e+01
3.620000000000000000e+02,8.926378884268645564e+00,-7.191635392399926729e+01,-1.008434989287733607e+01
3.622500000000000000e+02,1.906905182839566848e+01,-6.059763294319088800e+01,3.705924423036395521e-02
3.625000000000000000e+02,2.069693024570205964e+01,-5.793051007863675750e+01,1.646183176424385497e+00
3.627500000000000000e+02,2.037070898173337241e+01,-5.698144765364567377e+01,1.249374962084876195e+00
3.630000000000000000e+02,2.130408650484880440e+01,-5.571669191505883845e+01,2.191766585200970230e+00
3.632500000000000000e+02,1.811239444789424624e+01,-5.787012908366537545e+01,-1.059886619442151678e+00
3.635000000000000000e+02,1.342152202602739486e+01,-6.010701587615187691e+01,-5.733908420542956463e+00
3.637500000000000000e+02,1.454662253315341047e+01,-6.464785104748280276e+01,-4.730896191675318718e+00
3.640000000000000000e+02,1.746694263420457816e+01,-5.794700113875163083e+01,-1.780791252420374615e+00
3.642500000000000000e+02,1.179751491468888425e+01,-6.447286387083522641e+01,-7.518871429235750803e+00
3.645000000000000000e+02,7.647349103015224969e+00,-6.617089746047098231e+01,-1.159189676070106501e+01
3.647500000000000000e+02,1.387379242145632752e+01,-7.241057617043153982e+01,-5.505399643583737124e+00
3.650000000000000000e+02,1.666557274700205937e+01,-7.333295782375915906e+01,-2.765486683608311402e+00
3.652500000000000000e+02,1.646022968711863754e+01,-7.229541714631709226e+01,-2.968693476132850950e+00
3.655000000000000000e+02,1.339002657149283237e+00,-7.862557556847775686e+01,-1.804585722256199176e+01
3.657500000000000000e+02,2.059014577990136985e+01,-5.640348984033398949e+01,1.041202315280682189e+00
3.660000000000000000e+02,2.476025914393769156e+01,-5.246295278568480569e+01,5.209930139113525982e+00
3.662500000000000000e+02,1.973897671760207473e+01,-5.711784451977767674e+01,1.655863980384728040e-01
3.665000000000000000e+02,1.066851843914938058e+01,-6.469968567172938378e+01,-8.948371172524009154e+00
3.667500000000000000e+02,1.132097580851218410e+01,-6.567649277113864059e+01,-8.365380764025420746e+00
3.670000000000000000e+02,1.672171421535692204e+01,-6.031192826108291172e+01,-2.999346952719967874e+00
3.672500000000000000e+02,2.180697118190146355e+01,-5.598444769122144749e+01,2.059215033195402000e+00
3.675000000000000000e+02,2.443637101517586174e+01,-5.473691374665197173e+01,4.654541371780171133e+00
3.677500000000000000e+02,2.176551655475889646e+01,-5.902907836118698981e+01,1.958040998389658505e+00
3.680000000000000000e+02,2.264782333803156433e+01,-6.521888061435647899e+01,2.794916075296321356e+00
3.682500000000000000e+02,2.113099979209579971e+01,-6.628927419521859576e+01,1.247018563629410881e+00
3.685000000000000000e+02,2.440832718565383885e+01,-7.130271471792747207e+01,4.491789817598736967e+00
3.687500000000000000e+02,2.129590400290750551e+01,-6.339971058929528880e+01,1.337253670900032665e+00
3.690000000000000000e+02,1.542427822127073256e+01,-6.305574753799949406e+01,-4.538407603086056952e+00
3.692500000000000000e+02,2.225343262412078005e+01,-5.530793886764404022e+01,2.207004978455603172e+00
3.695000000000000000e+02,2.160437493883666349e+01,-5.538048006242395616e+01,1.553715363005558903e+00
3.697500000000000000e+02,7.956907403336355600e+00,-6.653253961113873061e+01,-1.209327109140657619e+01
3.700000000000000000e+02,7.660103205306331375e+00,-6.937967286708010306e+01,-1.248397515003659919e+01
